team_list,avg_score,variance,Max_Avg_Score,Order,Gen
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE', 'YODER ALEC']",4.577148438,3.829819427,4.704101563,2,6
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.543945313,4.107548838,4.704101563,3,6
"['JUDA PAUL', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.212890625,3.225405517,4.704101563,4,6
"['MALONE BRODY', 'MOLDAUER YUL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.198242188,3.175715382,4.704101563,5,6
"['JUDA PAUL', 'NEDOROSCIK STEPHEN', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",4.099609375,4.03503406,4.704101563,6,6
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.09375,4.431085044,4.704101563,7,6
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE']",4.045898438,3.277461167,4.704101563,8,6
"['MALONE BRODY', 'MOLDAUER YUL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",3.872070313,3.132200597,4.704101563,9,6
"['JUDA PAUL', 'MALONE BRODY', 'MOLDAUER YUL', 'WISKUS SHANE', 'YODER ALEC']",3.868164063,3.266082257,4.704101563,10,6
"['MIKULAK SAMUEL', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.674804688,2.952795661,4.704101563,11,6
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",3.500976563,2.821113415,4.704101563,12,6
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE', 'YODER ALEC']",4.690429688,4.157249473,4.690429688,1,7
"['MIKULAK SAMUEL', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",4.515625,4.173753666,4.690429688,2,7
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.467773438,4.309810873,4.690429688,3,7
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.311523438,3.907745868,4.690429688,4,7
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.251953125,4.102635478,4.690429688,5,7
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'YODER ALEC']",4.162109375,3.608103464,4.690429688,6,7
"['JUDA PAUL', 'MALONE BRODY', 'MOLDAUER YUL KYUNG TAE', 'WISKUS SHANE', 'YODER ALEC']",3.895507813,3.215854678,4.690429688,7,7
"['HALE DALLAS', 'MALONE BRODY', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",3.818359375,3.009007667,4.690429688,8,7
"['JUDA PAUL', 'MALONE BRODY', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",3.698242188,3.464082929,4.690429688,9,7
"['JUDA PAUL', 'MALONE BRODY', 'MOLDAUER YUL', 'WISKUS SHANE', 'YODER ALEC']",3.568359375,2.865312653,4.690429688,10,7
"['MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",2.763671875,4.078991783,4.690429688,11,7
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'YODER ALEC']",2.443359375,3.212819984,4.690429688,12,7
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE', 'YODER ALEC']",4.55078125,4.024789223,4.55078125,1,8
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.467773438,3.979410091,4.55078125,2,8
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.384765625,4.240862506,4.55078125,3,8
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.299804688,3.234564967,4.55078125,4,8
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",4.271484375,3.312343445,4.55078125,5,8
"['JUDA PAUL', 'MALONE BRODY', 'MOLDAUER YUL', 'MOLDAUER YUL KYUNG TAE', 'YODER ALEC']",4.229492188,3.872013036,4.55078125,6,8
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",4.038085938,3.698450292,4.55078125,7,8
"['JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",3.762695313,3.23688657,4.55078125,8,8
"['JUDA PAUL', 'MOLDAUER YUL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",3.723632813,2.972422371,4.55078125,9,8
"['MIKULAK SAMUEL', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.661132813,3.293658931,4.55078125,10,8
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE']",3.450195313,2.693509248,4.55078125,11,8
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",2.818359375,3.920053611,4.55078125,12,8
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE', 'YODER ALEC']",4.59765625,3.857511608,4.59765625,1,9
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",4.40625,3.582600196,4.59765625,2,9
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.357421875,3.78610322,4.59765625,3,9
"['JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.116210938,3.440049754,4.59765625,4,9
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'YODER ALEC']",4.000976563,3.549363659,4.59765625,5,9
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'YODER ALEC']",3.870117188,3.276369097,4.59765625,6,9
"['JUDA PAUL', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",3.825195313,3.509002894,4.59765625,7,9
"['LOOS RILEY', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.616210938,3.446892374,4.59765625,8,9
"['MALONE BRODY', 'NEDOROSCIK STEPHEN', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.375976563,2.328689172,4.59765625,9,9
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",3.1796875,2.186644673,4.59765625,10,9
"['MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",2.9921875,3.577651515,4.59765625,11,9
"['MIKULAK SAMUEL', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",2.518554688,3.483526355,4.59765625,12,9
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE', 'YODER ALEC']",4.719726563,4.018144207,4.719726563,1,10
"['JUDA PAUL', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.455078125,4.226719055,4.719726563,2,10
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",4.413085938,3.679633087,4.719726563,3,10
"['JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.349609375,3.998865927,4.719726563,4,10
"['GUIMARAES VITALIY', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'YODER ALEC']",4.26171875,3.460273094,4.719726563,5,10
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NGUYEN BRANDON', 'WHITTENBURG DONNELL', 'YODER ALEC']",4.193359375,3.688870815,4.719726563,6,10
"['JUDA PAUL', 'MALONE BRODY', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",3.930664063,3.282577858,4.719726563,7,10
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",3.907226563,3.188843131,4.719726563,8,10
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",3.73828125,2.867897727,4.719726563,9,10
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.424804688,2.545659786,4.719726563,10,10
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.233398438,2.845765174,4.719726563,11,10
"['MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",2.0390625,2.893878299,4.719726563,12,10
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",4.491210938,4.779981328,4.491210938,1,11
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE', 'YODER ALEC']",4.391601563,3.433008576,4.491210938,2,11
"['JUDA PAUL', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.301757813,4.083828774,4.491210938,3,11
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.2890625,3.087426686,4.491210938,4,11
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WALKER COLT', 'WHITTENBURG DONNELL', 'YODER ALEC']",4.23046875,3.587105938,4.491210938,5,11
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE', 'YODER ALEC']",4.227539063,3.515135287,4.491210938,6,11
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.22265625,3.962105938,4.491210938,7,11
"['MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.206054688,3.786434468,4.491210938,8,11
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",3.600585938,2.705415101,4.491210938,9,11
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'YODER ALEC']",3.595703125,3.070010844,4.491210938,10,11
"['MALONE BRODY', 'SKIRKEY IAN HUNTER', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",2.473632813,3.643487865,4.491210938,11,11
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.172851563,3.130405937,4.491210938,12,11
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE', 'YODER ALEC']",4.62109375,3.564989614,4.62109375,1,12
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.598632813,3.943341237,4.62109375,2,12
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.526367188,4.05404505,4.62109375,3,12
"['JUDA PAUL', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.258789063,3.202757476,4.62109375,4,12
"['LOOS RILEY', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'SKIRKEY IAN HUNTER']",4.203125,3.872678397,4.62109375,5,12
"['MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",4.1953125,3.897299609,4.62109375,6,12
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'NEDOROSCIK STEPHEN', 'YODER ALEC']",4.15234375,2.964060973,4.62109375,7,12
"['JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.717773438,2.82447363,4.62109375,8,12
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",3.381835938,2.554938562,4.62109375,9,12
"['MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",2.631835938,3.937636509,4.62109375,10,12
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",2.326171875,2.988327071,4.62109375,11,12
"['HALE DALLAS', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'YODER ALEC']",1.915039063,3.244973997,4.62109375,12,12
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE', 'YODER ALEC']",4.716796875,4.557058743,4.716796875,1,13
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",4.708984375,3.962147941,4.716796875,2,13
"['MALONE BRODY', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.577148438,4.605968009,4.716796875,3,13
"['JUDA PAUL', 'MIKULAK SAMUEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE', 'YODER ALEC']",4.31640625,3.491187072,4.716796875,4,13
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",4.177734375,3.536317052,4.716796875,5,13
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'YODER ALEC']",4.046875,3.714320626,4.716796875,6,13
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",3.701171875,2.675032838,4.716796875,7,13
"['MALONE BRODY', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.646484375,2.871971988,4.716796875,8,13
"['JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE', 'YODER ALEC']",3.552734375,3.338369837,4.716796875,9,13
"['LOOS RILEY', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WHITTENBURG DONNELL']",2.758789063,3.528270673,4.716796875,10,13
"['LOOS RILEY', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'YODER ALEC']",2.615234375,3.959337579,4.716796875,11,13
"['JUDA PAUL', 'MIKULAK SAMUEL', 'NEDOROSCIK STEPHEN', 'WISKUS SHANE', 'YODER ALEC']",1.8203125,2.696908602,4.716796875,12,13
"['MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YODER ALEC']",4.81640625,3.85677847,4.81640625,1,14
"['MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE', 'YODER ALEC']",4.485351563,4.017380521,4.81640625,2,14
