team_list,avg_score,variance,Max_Avg_Score,Order,Gen
"['BRIONES BRANDON', 'HONG ASHER', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",2.8740234375,2.2842121441226784,3.8388671875,9,3
"['BOLD CREW', 'BRIONES BRANDON', 'LOOS RILEY', 'SKIRKEY IAN HUNTER', 'WALKER COLT']",2.556640625,1.7582745295698925,3.8388671875,10,3
"['JUDA PAUL', 'MALONE BRODY', 'SKIRKEY IAN HUNTER', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",0.8916015625,1.7448365331744868,3.8388671875,11,3
"['BOLD CREW', 'HONG ASHER', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'WALKER COLT']",0.1552734375,0.3600308146994135,3.8388671875,12,3
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.46484375,3.0251557917888565,3.46484375,1,4
"['GUIMARAES VITALIY', 'HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'WISKUS SHANE']",3.384765625,2.88993386485826,3.46484375,2,4
"['MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'JUDA PAUL']",3.3134765625,2.612291323008309,3.46484375,3,4
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",3.2177734375,2.8567316944648096,3.46484375,4,4
"['GUIMARAES VITALIY', 'JUDA PAUL', 'LOOS RILEY', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL']",3.1806640625,2.5294009271138806,3.46484375,5,4
"['GUIMARAES VITALIY', 'HONG ASHER', 'MALONE BRODY', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",3.1337890625,2.9586225791177907,3.46484375,6,4
"['JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.1005859375,2.604730839137341,3.46484375,7,4
"['JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.00390625,2.5180687927663734,3.46484375,8,4
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL']",2.9404296875,2.167513402675953,3.46484375,9,4
"['GUIMARAES VITALIY', 'HONG ASHER', 'LOOS RILEY', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",2.564453125,1.66935102028348,3.46484375,10,4
"['JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",1.39453125,2.5851509042033234,3.46484375,11,4
"['GUIMARAES VITALIY', 'JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",0.9267578125,2.114864942265396,3.46484375,12,4
"['JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.5595703125,2.5458125229105573,3.5595703125,1,5
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.4833984375,3.239215809811828,3.5595703125,2,5
"['GUIMARAES VITALIY', 'HONG ASHER', 'MALONE BRODY', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",3.2646484375,2.454819426625122,3.5595703125,3,5
"['MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'JUDA PAUL']",3.0537109375,2.1486274667033234,3.5595703125,4,5
"['JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.041015625,2.719723698680352,3.5595703125,5,5
"['GUIMARAES VITALIY', 'HONG ASHER', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",3.0390625,2.321053274682307,3.5595703125,6,5
"['GUIMARAES VITALIY', 'JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",2.9892578125,2.3351728601539588,3.5595703125,7,5
"['HONG ASHER', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.923828125,2.5279165139296187,3.5595703125,8,5
"['HONG ASHER', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",2.8984375,1.8782380254154447,3.5595703125,9,5
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.8408203125,1.989299815188172,3.5595703125,10,5
"['HONG ASHER', 'NGUYEN BRANDON', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",2.8095703125,1.999869218902737,3.5595703125,11,5
"['GUIMARAES VITALIY', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.7763671875,2.0330284320014664,3.5595703125,12,5
"['JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.80078125,3.1723943059628543,3.80078125,1,6
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.48828125,3.016480327468231,3.80078125,2,6
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.3798828125,2.92788424822825,3.80078125,3,6
"['HONG ASHER', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.341796875,2.625973698680352,3.80078125,4,6
"['HALE DALLAS', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.255859375,2.493611772971652,3.80078125,5,6
"['HONG ASHER', 'JUDA PAUL', 'NGUYEN BRANDON', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER']",3.2490234375,2.462853395344575,3.80078125,6,6
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.154296875,2.478612994868035,3.80078125,7,6
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.15234375,2.803748167155425,3.80078125,8,6
"['HONG ASHER', 'NGUYEN BRANDON', 'SKIRKEY IAN HUNTER', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.97265625,2.843826368523949,3.80078125,9,6
"['DIAB ALEX', 'HONG ASHER', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",2.8359375,2.0805840664711632,3.80078125,10,6
"['HONG ASHER', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'SKIRKEY IAN HUNTER', 'WISKUS SHANE']",2.537109375,2.0123067876344085,3.80078125,11,6
"['HONG ASHER', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",1.09375,2.1652003910068425,3.80078125,12,6
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.96875,3.1270772238514173,3.96875,1,7
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.560546875,2.9054214015151514,3.96875,2,7
"['HONG ASHER', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.548828125,3.0572420271260996,3.96875,3,7
"['JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.513671875,3.2471247250733137,3.96875,4,7
"['MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.4853515625,2.977302320075758,3.96875,5,7
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.421875,2.869745845552297,3.96875,6,7
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.375,2.3577712609970676,3.96875,7,7
"['HALE DALLAS', 'JUDA PAUL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.15234375,3.1282838465298144,3.96875,8,7
"['BOLD CREW', 'HONG ASHER', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.1376953125,2.625205240408113,3.96875,9,7
"['JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.0830078125,3.0106982755987293,3.96875,10,7
"['HALE DALLAS', 'JUDA PAUL', 'MALONE BRODY', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.076171875,2.056753268572825,3.96875,11,7
"['HALE DALLAS', 'JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",2.9873046875,2.208049815188172,3.96875,12,7
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.9169921875,3.3078634759897363,3.9169921875,1,8
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.88671875,3.3595888318670575,3.9169921875,2,8
"['HALE DALLAS', 'JUDA PAUL', 'MALONE BRODY', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.80859375,3.3905028103616814,3.9169921875,3,8
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.755859375,2.68129505742913,3.9169921875,4,8
"['HONG ASHER', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.65234375,2.782242790811339,3.9169921875,5,8
"['HONG ASHER', 'JUDA PAUL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YOUNG KHOI ALEXANDER']",3.60546875,3.167751099706745,3.9169921875,6,8
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.5908203125,3.4638843704178885,3.9169921875,7,8
"['JUDA PAUL', 'MALONE BRODY', 'MOLDAUER YUL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.2626953125,2.5887927281891496,3.9169921875,8,8
"['HALE DALLAS', 'JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE']",3.11328125,2.778943670576735,3.9169921875,9,8
"['HONG ASHER', 'MALONE BRODY', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YOUNG KHOI ALEXANDER']",3.0849609375,2.7894510248655915,3.9169921875,10,8
"['HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL']",2.806640625,1.80812790200391,3.9169921875,11,8
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE']",1.9228515625,2.7633482633797652,3.9169921875,12,8
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",4.1748046875,3.4073411152859236,4.1748046875,1,9
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.9833984375,3.2382382927052786,4.1748046875,2,9
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE']",3.8896484375,3.0562368264296187,4.1748046875,3,9
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.751953125,3.0078163184261975,4.1748046875,4,9
"['HALE DALLAS', 'HONG ASHER', 'JUDA PAUL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.751953125,2.847503512952102,4.1748046875,5,9
"['HALE DALLAS', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WALKER COLT']",3.595703125,3.5059834738514173,4.1748046875,6,9
"['HALE DALLAS', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.181640625,2.0803664161779083,4.1748046875,7,9
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'MOLDAUER YUL', 'WHITTENBURG DONNELL']",3.1572265625,2.2558030532135875,4.1748046875,8,9
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WHITTENBURG DONNELL']",3.1181640625,2.638027515579179,4.1748046875,9,9
"['JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE', 'YOUNG KHOI ALEXANDER']",1.9697265625,2.9267463572214076,4.1748046875,10,9
"['HONG ASHER', 'JUDA PAUL', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",1.60546875,2.610566348973607,4.1748046875,11,9
"['HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",1.380859375,2.421764265640274,4.1748046875,12,9
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",4.0751953125,3.277820098668133,4.0751953125,1,10
"['HALE DALLAS', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.775390625,3.595640120967742,4.0751953125,2,10
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.6123046875,3.6823899911412514,4.0751953125,3,10
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.6064453125,3.2711607633797652,4.0751953125,4,10
"['HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.6015625,2.584005376344086,4.0751953125,5,10
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.5595703125,3.0150207340542523,4.0751953125,6,10
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL']",3.5478515625,2.701520306390518,4.0751953125,7,10
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'NGUYEN BRANDON', 'WISKUS SHANE']",3.5107421875,2.924615675403226,4.0751953125,8,10
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.4638671875,2.3623295072702835,4.0751953125,9,10
"['HALE DALLAS', 'JUDA PAUL', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",3.4306640625,3.005940516556696,4.0751953125,10,10
"['HALE DALLAS', 'HONG ASHER', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.23828125,2.431925097751711,4.0751953125,11,10
"['HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WHITTENBURG DONNELL', 'WISKUS SHANE']",2.4052734375,3.869805985764907,4.0751953125,12,10
"['HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",4.1513671875,3.510789917827468,4.1513671875,1,11
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",4.068359375,3.428362506109482,4.1513671875,2,11
"['HALE DALLAS', 'HONG ASHER', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",4.0322265625,3.63239151851173,4.1513671875,3,11
"['HALE DALLAS', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.8037109375,2.672087877260508,4.1513671875,4,11
"['BOLD CREW', 'JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.68359375,3.199886974584555,4.1513671875,5,11
"['HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.5537109375,3.318715443242913,4.1513671875,6,11
"['HALE DALLAS', 'HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL']",3.4990234375,2.6920811568304006,4.1513671875,7,11
"['JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.48046875,2.9869104349951123,4.1513671875,8,11
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'NGUYEN BRANDON', 'WISKUS SHANE']",3.328125,3.061339198435973,4.1513671875,9,11
"['HALE DALLAS', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.2978515625,2.563201635813783,4.1513671875,10,11
"['HALE DALLAS', 'JUDA PAUL', 'MALONE BRODY', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.2880859375,2.6979615331744866,4.1513671875,11,11
"['HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",2.1591796875,3.1525451719819158,4.1513671875,12,11
"['HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",4.2802734375,3.6760132193914954,4.2802734375,1,12
"['JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",4.1552734375,3.1479096025782014,4.2802734375,2,12
"['HALE DALLAS', 'MALONE BRODY', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",4.0302734375,3.2688773445136854,4.2802734375,3,12
"['HALE DALLAS', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL', 'WISKUS SHANE']",3.869140625,3.0835433467741935,4.2802734375,4,12
"['HALE DALLAS', 'JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE']",3.6240234375,3.192814294660313,4.2802734375,5,12
"['HALE DALLAS', 'HONG ASHER', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE']",3.6025390625,3.1722711617179864,4.2802734375,6,12
"['HALE DALLAS', 'JUDA PAUL', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL', 'WISKUS SHANE']",3.48828125,3.231534090909091,4.2802734375,7,12
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'WISKUS SHANE']",3.486328125,2.7661863086510263,4.2802734375,8,12
"['HALE DALLAS', 'JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL']",3.470703125,3.133060697702835,4.2802734375,9,12
"['HALE DALLAS', 'JUDA PAUL', 'MALONE BRODY', 'MOLDAUER YUL', 'WISKUS SHANE']",2.4541015625,3.663580423692571,4.2802734375,10,12
"['HONG ASHER', 'JUDA PAUL', 'MALONE BRODY', 'MIKULAK SAMUEL', 'RICHARD FREDERICK NATHANIEL']",1.9775390625,2.948664123594819,4.2802734375,11,12
"['HALE DALLAS', 'HONG ASHER', 'JUDA PAUL', 'MIKULAK SAMUEL', 'MOLDAUER YUL']",1.86328125,3.003772605083089,4.2802734375,12,12
